year,month,CARD_SIDO_NM,STD_CLSS_NM,CSTMR_CNT,AMT,CNT,AGE_10s,AGE_20s,AGE_30s,AGE_40s,AGE_50s,AGE_60s,AGE_70s,SEX_CTGO_CD_1,SEX_CTGO_CD_2,FLC_1,FLC_2,FLC_3,FLC_4,FLC_5,거주민_False,거주민_True
2019,1,경북,전시 및 행사 대행업,6119,137143050,7203,0.0,117.0,226.0,348.0,196.0,68.0,1.0,530.0,426.0,117.0,244.0,315.0,211.0,69.0,830.0,126.0
2019,1,경북,중식 음식점업,60295,1675287229,71680,7.0,190.0,266.0,305.0,247.0,157.0,46.0,862.0,356.0,200.0,280.0,208.0,327.0,203.0,450.0,768.0
2019,1,경북,차량용 가스 충전업,29078,1621411903,46184,0.0,92.0,243.0,407.0,350.0,245.0,70.0,1012.0,395.0,100.0,261.0,280.0,451.0,315.0,667.0,740.0
2019,1,경북,차량용 주유소 운영업,416553,42900835522,665740,2.0,554.0,1809.0,2609.0,2441.0,1605.0,305.0,6831.0,2494.0,645.0,1982.0,1811.0,2977.0,1910.0,6951.0,2374.0
2019,1,경북,체인화 편의점,551852,11278015102,1457415,87.0,2059.0,2065.0,2125.0,1437.0,547.0,77.0,5828.0,2569.0,2171.0,2241.0,1534.0,1827.0,624.0,6011.0,2386.0
2019,1,경북,택시 운송업,95,553080,96,0.0,9.0,6.0,1.0,1.0,0.0,0.0,10.0,7.0,7.0,8.0,1.0,1.0,0.0,2.0,15.0
2019,1,경북,피자 햄버거 샌드위치 및 유사 음식점업,157901,2476400674,220597,40.0,867.0,694.0,531.0,325.0,110.0,34.0,1580.0,1021.0,904.0,730.0,402.0,421.0,144.0,1389.0,1212.0
2019,1,경북,한식 음식점업,929903,41127952116,1350331,64.0,2714.0,3644.0,4624.0,3622.0,2346.0,566.0,11059.0,6521.0,2945.0,4017.0,3043.0,4663.0,2912.0,14170.0,3410.0
2019,1,경북,호텔업,7621,506154785,11552,0.0,21.0,139.0,240.0,233.0,162.0,47.0,505.0,337.0,25.0,152.0,185.0,271.0,209.0,639.0,203.0
2019,1,경북,화장품 및 방향제 소매업,30392,1447825537,37078,13.0,184.0,114.0,146.0,95.0,72.0,41.0,243.0,422.0,189.0,139.0,81.0,143.0,113.0,125.0,540.0
2019,1,경북,휴양콘도 운영업,4701,459768944,7089,2.0,27.0,124.0,259.0,133.0,53.0,8.0,361.0,245.0,28.0,150.0,219.0,148.0,61.0,479.0,127.0
2019,1,광주,건강보조식품 소매업,1811,252286545,2011,0.0,11.0,29.0,37.0,27.0,28.0,16.0,60.0,88.0,11.0,36.0,27.0,30.0,44.0,16.0,132.0
2019,1,광주,골프장 운영업,1109,88324000,1417,0.0,0.0,9.0,26.0,31.0,27.0,8.0,68.0,33.0,0.0,10.0,24.0,32.0,35.0,8.0,93.0
2019,1,광주,과실 및 채소 소매업,37971,2031048025,57924,1.0,49.0,160.0,266.0,170.0,105.0,57.0,355.0,453.0,54.0,188.0,202.0,202.0,162.0,430.0,378.0
2019,1,광주,관광 민예품 및 선물용품 소매업,355,12454900,559,0.0,32.0,3.0,10.0,13.0,13.0,0.0,44.0,27.0,32.0,3.0,10.0,13.0,13.0,30.0,41.0
2019,1,광주,그외 기타 스포츠시설 운영업,649,12133600,1041,0.0,11.0,12.0,26.0,11.0,2.0,0.0,34.0,28.0,9.0,19.0,20.0,12.0,2.0,5.0,57.0
2019,1,광주,그외 기타 종합 소매업,17239,1868468630,38702,5.0,52.0,68.0,92.0,67.0,50.0,18.0,186.0,166.0,59.0,79.0,65.0,81.0,68.0,119.0,233.0
2019,1,광주,기타 대형 종합 소매업,164313,11746170440,301611,30.0,430.0,609.0,572.0,370.0,182.0,76.0,1223.0,1046.0,467.0,651.0,402.0,491.0,258.0,1679.0,590.0
2019,1,광주,기타 수상오락 서비스업,23,509500,24,0.0,3.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,7.0
2019,1,광주,기타 외국식 음식점업,33069,1068799119,38057,3.0,140.0,135.0,153.0,106.0,56.0,28.0,347.0,274.0,145.0,163.0,97.0,132.0,84.0,193.0,428.0
2019,1,광주,기타 주점업,2697,433149945,3651,0.0,8.0,18.0,40.0,43.0,25.0,4.0,107.0,31.0,8.0,21.0,26.0,54.0,29.0,10.0,128.0
2019,1,광주,기타음식료품위주종합소매업,12803,715994680,25050,1.0,38.0,63.0,90.0,66.0,50.0,27.0,172.0,163.0,43.0,75.0,59.0,81.0,77.0,58.0,277.0
2019,1,광주,내항 여객 운송업,517,21357100,976,0.0,4.0,7.0,16.0,11.0,6.0,1.0,32.0,13.0,4.0,9.0,11.0,14.0,7.0,26.0,19.0
2019,1,광주,마사지업,577,92975500,803,0.0,5.0,11.0,20.0,14.0,2.0,1.0,50.0,3.0,5.0,15.0,15.0,15.0,3.0,2.0,51.0
2019,1,광주,버스 운송업,597,11875000,1169,0.0,7.0,21.0,22.0,25.0,21.0,2.0,70.0,28.0,7.0,23.0,20.0,25.0,23.0,53.0,45.0
2019,1,광주,비알콜 음료점업,164491,1909710679,260529,34.0,616.0,443.0,327.0,251.0,107.0,33.0,947.0,864.0,624.0,498.0,227.0,322.0,140.0,1255.0,556.0
2019,1,광주,빵 및 과자류 소매업,129463,2094935172,182223,14.0,302.0,304.0,264.0,197.0,104.0,48.0,598.0,635.0,312.0,338.0,177.0,254.0,152.0,704.0,529.0
2019,1,광주,서양식 음식점업,160509,3324676580,234713,29.0,555.0,433.0,307.0,223.0,86.0,41.0,886.0,788.0,562.0,481.0,220.0,284.0,127.0,1106.0,568.0
2019,1,광주,수산물 소매업,16273,1147863824,21052,1.0,25.0,60.0,101.0,76.0,67.0,40.0,193.0,177.0,29.0,78.0,62.0,94.0,107.0,59.0,311.0
2019,1,광주,슈퍼마켓,408394,19220514643,1203873,29.0,466.0,514.0,459.0,380.0,192.0,72.0,1256.0,856.0,491.0,543.0,347.0,467.0,264.0,1523.0,589.0
2019,1,광주,스포츠 및 레크레이션 용품 임대업,20217,2983040066,24575,3.0,92.0,106.0,157.0,126.0,85.0,33.0,332.0,270.0,96.0,129.0,95.0,164.0,118.0,235.0,367.0
2019,1,광주,여관업,10351,552609981,14282,1.0,125.0,129.0,126.0,107.0,33.0,2.0,423.0,100.0,124.0,149.0,83.0,132.0,35.0,252.0,271.0
2019,1,광주,여행사업,4,1200000,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2019,1,광주,욕탕업,19071,411935000,28120,6.0,66.0,83.0,125.0,87.0,56.0,25.0,261.0,187.0,75.0,104.0,74.0,114.0,81.0,94.0,354.0
2019,1,광주,육류 소매업,61457,3106206579,94558,2.0,58.0,95.0,139.0,100.0,77.0,48.0,278.0,241.0,68.0,112.0,82.0,132.0,125.0,110.0,409.0
2019,1,광주,일반유흥 주점업,8374,1157977516,12189,0.0,143.0,84.0,87.0,52.0,19.0,1.0,260.0,126.0,140.0,104.0,53.0,69.0,20.0,150.0,236.0
2019,1,광주,일식 음식점업,19892,1005008660,21863,8.0,179.0,119.0,120.0,79.0,49.0,22.0,320.0,256.0,170.0,162.0,76.0,97.0,71.0,169.0,407.0
2019,1,광주,자동차 임대업,22,2761800,27,0.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0
2019,1,광주,전시 및 행사 대행업,90,2566700,136,0.0,2.0,9.0,4.0,1.0,0.0,0.0,7.0,9.0,2.0,8.0,5.0,1.0,0.0,0.0,16.0
2019,1,광주,중식 음식점업,62365,1813329812,75153,10.0,172.0,155.0,171.0,118.0,64.0,30.0,446.0,274.0,177.0,191.0,106.0,152.0,94.0,251.0,469.0
2019,1,광주,차량용 가스 충전업,17226,907015082,29655,0.0,51.0,89.0,132.0,94.0,64.0,31.0,292.0,169.0,55.0,108.0,84.0,119.0,95.0,157.0,304.0
2019,1,광주,차량용 주유소 운영업,174995,14947924766,278447,0.0,156.0,348.0,337.0,262.0,173.0,75.0,878.0,473.0,181.0,358.0,226.0,338.0,248.0,808.0,543.0
2019,1,광주,체인화 편의점,467524,7948983687,1136380,68.0,1209.0,999.0,856.0,604.0,270.0,59.0,2531.0,1534.0,1272.0,1073.0,616.0,775.0,329.0,3454.0,611.0
2019,1,광주,피자 햄버거 샌드위치 및 유사 음식점업,145280,2186537862,203027,42.0,681.0,436.0,354.0,242.0,98.0,26.0,1068.0,811.0,703.0,493.0,233.0,326.0,124.0,1326.0,553.0
2019,1,광주,한식 음식점업,596693,30149824237,862895,42.0,948.0,882.0,788.0,652.0,341.0,111.0,2390.0,1374.0,1000.0,939.0,566.0,807.0,452.0,3144.0,620.0
2019,1,광주,호텔업,401,68511779,731,0.0,1.0,14.0,10.0,13.0,8.0,0.0,30.0,16.0,2.0,13.0,10.0,13.0,8.0,14.0,32.0
2019,1,광주,화장품 및 방향제 소매업,28198,1144509912,34462,12.0,186.0,108.0,119.0,88.0,58.0,31.0,197.0,405.0,182.0,144.0,80.0,107.0,89.0,235.0,367.0
2019,1,대구,건강보조식품 소매업,3025,363157482,3342,0.0,11.0,40.0,49.0,53.0,61.0,31.0,111.0,134.0,13.0,40.0,40.0,60.0,92.0,18.0,227.0
2019,1,대구,골프장 운영업,739,76561290,1130,0.0,0.0,2.0,9.0,32.0,24.0,13.0,60.0,20.0,0.0,2.0,8.0,33.0,37.0,9.0,71.0
2019,1,대구,과실 및 채소 소매업,64187,2471304159,111639,4.0,70.0,168.0,231.0,172.0,165.0,122.0,462.0,470.0,86.0,186.0,149.0,224.0,287.0,185.0,747.0
2019,1,대구,관광 민예품 및 선물용품 소매업,501,31214650,551,0.0,8.0,12.0,12.0,27.0,25.0,6.0,25.0,65.0,8.0,12.0,12.0,27.0,31.0,1.0,89.0
2019,1,대구,그외 기타 스포츠시설 운영업,318,19870000,450,0.0,6.0,11.0,12.0,9.0,1.0,0.0,22.0,17.0,6.0,10.0,12.0,10.0,1.0,5.0,34.0
2019,1,대구,그외 기타 종합 소매업,20848,2081138470,42984,5.0,46.0,98.0,152.0,110.0,91.0,47.0,285.0,264.0,53.0,111.0,91.0,156.0,138.0,92.0,457.0
2019,1,대구,기타 대형 종합 소매업,373139,27421459810,784281,41.0,466.0,794.0,730.0,439.0,272.0,160.0,1534.0,1368.0,543.0,815.0,501.0,611.0,432.0,1623.0,1279.0
2019,1,대구,기타 수상오락 서비스업,68,2179500,86,0.0,4.0,4.0,6.0,0.0,0.0,0.0,8.0,6.0,4.0,4.0,6.0,0.0,0.0,0.0,14.0
2019,1,대구,기타 외국식 음식점업,58584,1929529013,66228,5.0,220.0,244.0,276.0,186.0,127.0,62.0,613.0,507.0,242.0,266.0,170.0,253.0,189.0,253.0,867.0
2019,1,대구,기타 주점업,3466,374619498,4259,0.0,69.0,58.0,57.0,66.0,37.0,3.0,205.0,85.0,68.0,59.0,46.0,77.0,40.0,28.0,262.0
2019,1,대구,기타음식료품위주종합소매업,42089,2426660262,93325,4.0,114.0,158.0,233.0,172.0,152.0,89.0,458.0,464.0,123.0,181.0,150.0,227.0,241.0,201.0,721.0
2019,1,대구,마사지업,122,13438000,164,0.0,0.0,4.0,5.0,6.0,3.0,2.0,18.0,2.0,0.0,4.0,5.0,6.0,5.0,0.0,20.0
2019,1,대구,면세점,3158,260386820,3697,0.0,40.0,41.0,60.0,56.0,30.0,6.0,141.0,92.0,38.0,49.0,38.0,72.0,36.0,120.0,113.0
2019,1,대구,버스 운송업,112,2823000,241,0.0,2.0,4.0,4.0,8.0,3.0,0.0,17.0,4.0,2.0,4.0,4.0,8.0,3.0,0.0,21.0
2019,1,대구,비알콜 음료점업,294824,3554196810,439305,73.0,983.0,726.0,589.0,380.0,195.0,92.0,1574.0,1464.0,1054.0,804.0,366.0,527.0,287.0,1749.0,1289.0
2019,1,대구,빵 및 과자류 소매업,238668,3473606016,334552,48.0,623.0,503.0,554.0,332.0,207.0,96.0,1121.0,1242.0,674.0,581.0,344.0,461.0,303.0,1194.0,1169.0
2019,1,대구,서양식 음식점업,287453,6298964069,393172,68.0,1009.0,772.0,525.0,359.0,185.0,81.0,1517.0,1482.0,1075.0,842.0,322.0,494.0,266.0,1765.0,1234.0
2019,1,대구,수산물 소매업,32341,2075478065,44924,0.0,60.0,147.0,213.0,155.0,139.0,87.0,427.0,374.0,69.0,170.0,126.0,210.0,226.0,187.0,614.0
2019,1,대구,슈퍼마켓,737809,30595467952,2115019,73.0,782.0,855.0,767.0,545.0,314.0,158.0,2044.0,1450.0,887.0,888.0,525.0,722.0,472.0,2114.0,1380.0
2019,1,대구,스포츠 및 레크레이션 용품 임대업,30295,3610983325,34678,14.0,211.0,170.0,205.0,176.0,130.0,71.0,525.0,452.0,226.0,191.0,128.0,231.0,201.0,318.0,659.0
2019,1,대구,여관업,16619,941980723,22258,0.0,226.0,193.0,150.0,135.0,52.0,11.0,555.0,212.0,229.0,206.0,108.0,161.0,63.0,230.0,537.0
2019,1,대구,여행사업,9,8004400,9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0
2019,1,대구,욕탕업,37222,1018055394,55651,15.0,146.0,172.0,226.0,145.0,106.0,48.0,490.0,368.0,178.0,187.0,139.0,200.0,154.0,169.0,689.0
2019,1,대구,육류 소매업,145341,6237121335,223099,6.0,104.0,210.0,270.0,184.0,163.0,122.0,544.0,515.0,132.0,216.0,166.0,260.0,285.0,198.0,861.0
2019,1,대구,일반유흥 주점업,12143,1278624717,17684,0.0,181.0,104.0,103.0,105.0,61.0,15.0,378.0,191.0,174.0,118.0,77.0,124.0,76.0,144.0,425.0
2019,1,대구,일식 음식점업,61932,2716032514,69128,30.0,411.0,258.0,266.0,178.0,121.0,63.0,733.0,594.0,437.0,304.0,157.0,245.0,184.0,465.0,862.0
2019,1,대구,자동차 임대업,26,2531800,33,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,2.0,5.0
2019,1,대구,전시 및 행사 대행업,3267,124830680,4055,1.0,45.0,67.0,74.0,21.0,17.0,12.0,115.0,122.0,46.0,77.0,62.0,23.0,29.0,63.0,174.0
2019,1,대구,중식 음식점업,112271,2990932979,134320,24.0,336.0,324.0,377.0,217.0,154.0,78.0,884.0,626.0,375.0,370.0,213.0,320.0,232.0,442.0,1068.0
2019,1,대구,차량용 가스 충전업,22833,1289624290,35591,0.0,65.0,127.0,190.0,133.0,119.0,57.0,431.0,260.0,74.0,141.0,115.0,185.0,176.0,77.0,614.0
2019,1,대구,차량용 주유소 운영업,307580,23928428217,471858,5.0,277.0,591.0,658.0,452.0,314.0,154.0,1589.0,862.0,328.0,616.0,416.0,623.0,468.0,1242.0,1209.0
2019,1,대구,체인화 편의점,820932,13378173084,1984920,123.0,2033.0,1738.0,1289.0,869.0,341.0,142.0,4036.0,2499.0,2176.0,1796.0,938.0,1142.0,483.0,5076.0,1459.0
2019,1,대구,택시 운송업,236428,5884419240,863213,28.0,638.0,656.0,618.0,381.0,278.0,81.0,1468.0,1212.0,692.0,718.0,391.0,520.0,359.0,2468.0,212.0
2019,1,대구,피자 햄버거 샌드위치 및 유사 음식점업,303379,4215292077,437604,90.0,998.0,695.0,581.0,306.0,166.0,72.0,1631.0,1277.0,1103.0,744.0,365.0,458.0,238.0,1642.0,1266.0
2019,1,대구,한식 음식점업,1154299,53447024178,1658329,90.0,1737.0,1742.0,1461.0,1192.0,589.0,226.0,4338.0,2699.0,1865.0,1789.0,1069.0,1499.0,815.0,5560.0,1477.0
2019,1,대구,호텔업,3249,500755156,4087,0.0,29.0,75.0,98.0,92.0,55.0,20.0,194.0,175.0,30.0,82.0,81.0,101.0,75.0,156.0,213.0
2019,1,대구,화장품 및 방향제 소매업,63844,2436587747,76857,32.0,337.0,218.0,208.0,161.0,120.0,64.0,399.0,741.0,361.0,248.0,130.0,217.0,184.0,398.0,742.0
2019,1,대전,건강보조식품 소매업,1569,169038837,1729,0.0,4.0,33.0,28.0,38.0,33.0,18.0,74.0,80.0,5.0,33.0,25.0,40.0,51.0,18.0,136.0
2019,1,대전,골프장 운영업,1125,76307250,2245,0.0,0.0,2.0,13.0,16.0,10.0,4.0,35.0,10.0,0.0,4.0,10.0,17.0,14.0,11.0,34.0
2019,1,대전,과실 및 채소 소매업,22344,969696436,32932,0.0,33.0,93.0,149.0,100.0,82.0,49.0,248.0,258.0,36.0,111.0,100.0,128.0,131.0,167.0,339.0
2019,1,대전,관광 민예품 및 선물용품 소매업,263,15388343,306,0.0,15.0,3.0,10.0,15.0,14.0,2.0,29.0,30.0,15.0,4.0,8.0,16.0,16.0,11.0,48.0
2019,1,대전,그외 기타 스포츠시설 운영업,26,912500,30,0.0,1.0,4.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0,8.0
2019,1,대전,그외 기타 종합 소매업,20907,1390944690,75907,4.0,264.0,171.0,171.0,224.0,147.0,26.0,651.0,356.0,268.0,188.0,126.0,252.0,173.0,755.0,252.0
2019,1,대전,기타 대형 종합 소매업,152341,10589807220,313294,20.0,586.0,799.0,543.0,506.0,214.0,67.0,1497.0,1238.0,628.0,816.0,426.0,584.0,281.0,2209.0,526.0
2019,1,대전,기타 수상오락 서비스업,7,320400,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
2019,1,대전,기타 외국식 음식점업,41986,1272432506,49328,6.0,177.0,174.0,193.0,133.0,79.0,40.0,520.0,282.0,190.0,193.0,126.0,174.0,119.0,366.0,436.0
2019,1,대전,기타 주점업,1191,164902800,1484,0.0,7.0,20.0,29.0,33.0,18.0,3.0,86.0,24.0,9.0,22.0,21.0,37.0,21.0,6.0,104.0
2019,1,대전,기타음식료품위주종합소매업,25451,1364288500,58023,0.0,45.0,104.0,121.0,86.0,67.0,32.0,251.0,204.0,44.0,121.0,82.0,109.0,99.0,133.0,322.0
2019,1,대전,마사지업,139,21761600,199,0.0,0.0,6.0,7.0,11.0,2.0,0.0,24.0,2.0,0.0,6.0,7.0,11.0,2.0,1.0,25.0
2019,1,대전,비알콜 음료점업,99013,1164452253,155950,34.0,932.0,586.0,316.0,278.0,83.0,30.0,1260.0,999.0,947.0,645.0,228.0,326.0,113.0,1746.0,513.0
2019,1,대전,빵 및 과자류 소매업,121898,1951020440,177530,20.0,818.0,708.0,656.0,471.0,273.0,64.0,1538.0,1472.0,826.0,814.0,457.0,576.0,337.0,2514.0,496.0
2019,1,대전,서양식 음식점업,123348,2616177633,182417,33.0,1031.0,589.0,312.0,266.0,88.0,36.0,1315.0,1040.0,1031.0,655.0,220.0,325.0,124.0,1832.0,523.0
2019,1,대전,수산물 소매업,14659,815718457,19598,0.0,33.0,80.0,143.0,104.0,87.0,50.0,254.0,243.0,38.0,105.0,77.0,140.0,137.0,169.0,328.0
2019,1,대전,슈퍼마켓,221014,8718913322,599501,16.0,390.0,395.0,355.0,322.0,142.0,68.0,1061.0,627.0,423.0,411.0,249.0,395.0,210.0,1168.0,520.0
2019,1,대전,스포츠 및 레크레이션 용품 임대업,7796,1058529646,9410,1.0,44.0,59.0,97.0,84.0,52.0,25.0,198.0,164.0,52.0,66.0,63.0,104.0,77.0,80.0,282.0
2019,1,대전,여관업,8448,410830148,12295,0.0,151.0,168.0,168.0,197.0,83.0,19.0,650.0,136.0,156.0,182.0,126.0,220.0,102.0,507.0,279.0
2019,1,대전,욕탕업,15499,347692305,22197,1.0,101.0,114.0,136.0,109.0,69.0,28.0,334.0,224.0,111.0,126.0,79.0,145.0,97.0,226.0,332.0
2019,1,대전,육류 소매업,44137,2179134572,66629,0.0,36.0,81.0,134.0,97.0,75.0,50.0,243.0,230.0,41.0,101.0,82.0,124.0,125.0,113.0,360.0
2019,1,대전,일반유흥 주점업,1094,172620200,1387,0.0,18.0,26.0,39.0,29.0,9.0,1.0,86.0,36.0,20.0,30.0,27.0,35.0,10.0,13.0,109.0
2019,1,대전,일식 음식점업,20389,1031128821,23046,7.0,325.0,177.0,128.0,86.0,49.0,17.0,508.0,281.0,334.0,195.0,84.0,110.0,66.0,429.0,360.0
2019,1,대전,자동차 임대업,6,699000,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2019,1,대전,전시 및 행사 대행업,640,18330590,771,0.0,25.0,33.0,23.0,4.0,5.0,2.0,42.0,50.0,22.0,39.0,20.0,4.0,7.0,36.0,56.0
2019,1,대전,중식 음식점업,49615,1394197327,60547,15.0,224.0,180.0,169.0,125.0,67.0,31.0,540.0,271.0,238.0,208.0,107.0,160.0,98.0,368.0,443.0
2019,1,대전,차량용 가스 충전업,9124,543114189,14832,0.0,27.0,67.0,104.0,71.0,55.0,28.0,230.0,122.0,30.0,81.0,61.0,97.0,83.0,80.0,272.0
2019,1,대전,차량용 주유소 운영업,128268,9700708435,196100,0.0,147.0,396.0,415.0,361.0,218.0,67.0,1128.0,476.0,162.0,423.0,300.0,434.0,285.0,1106.0,498.0
2019,1,대전,체인화 편의점,332764,5973308297,868595,47.0,1556.0,1262.0,942.0,785.0,231.0,57.0,3170.0,1710.0,1600.0,1352.0,707.0,933.0,288.0,4302.0,578.0
2019,1,대전,피자 햄버거 샌드위치 및 유사 음식점업,106632,1531322519,154124,33.0,833.0,530.0,322.0,244.0,84.0,30.0,1285.0,791.0,854.0,578.0,231.0,299.0,114.0,1552.0,524.0
2019,1,대전,한식 음식점업,439211,20393108159,662099,42.0,1349.0,1188.0,975.0,980.0,467.0,106.0,3255.0,1852.0,1386.0,1275.0,748.0,1125.0,573.0,4507.0,600.0
2019,1,대전,호텔업,2617,124560084,4111,0.0,5.0,31.0,39.0,63.0,40.0,11.0,137.0,52.0,11.0,30.0,29.0,68.0,51.0,116.0,73.0
2019,1,대전,화장품 및 방향제 소매업,19439,829262155,23324,14.0,171.0,113.0,108.0,78.0,55.0,30.0,185.0,384.0,179.0,136.0,65.0,104.0,85.0,230.0,339.0
2019,1,부산,건강보조식품 소매업,4891,546449683,5505,0.0,25.0,65.0,79.0,98.0,111.0,64.0,196.0,246.0,26.0,73.0,61.0,107.0,175.0,28.0,414.0
2019,1,부산,골프장 운영업,4486,739354624,7324,0.0,0.0,15.0,86.0,140.0,80.0,25.0,256.0,90.0,1.0,19.0,68.0,153.0,105.0,102.0,244.0
2019,1,부산,과실 및 채소 소매업,175766,5278856359,262868,51.0,832.0,1079.0,1312.0,905.0,709.0,373.0,2758.0,2503.0,917.0,1216.0,835.0,1211.0,1082.0,3178.0,2083.0
2019,1,부산,관광 민예품 및 선물용품 소매업,1481,89677238,1726,1.0,34.0,42.0,47.0,53.0,59.0,24.0,110.0,150.0,36.0,47.0,38.0,56.0,83.0,47.0,213.0
2019,1,부산,그외 기타 스포츠시설 운영업,1048,23628400,1397,1.0,29.0,20.0,42.0,13.0,1.0,0.0,52.0,54.0,29.0,31.0,26.0,19.0,1.0,2.0,104.0
2019,1,부산,그외 기타 종합 소매업,28528,2364140950,58966,2.0,143.0,198.0,260.0,218.0,172.0,95.0,552.0,536.0,159.0,220.0,168.0,274.0,267.0,188.0,900.0
2019,1,부산,기타 대형 종합 소매업,928147,69264265414,2108297,145.0,1761.0,2546.0,2712.0,1555.0,1028.0,515.0,5410.0,4852.0,2134.0,2645.0,1797.0,2143.0,1543.0,5943.0,4319.0
2019,1,부산,기타 수상오락 서비스업,139,3136060,250,0.0,13.0,6.0,8.0,0.0,0.0,0.0,15.0,12.0,13.0,6.0,8.0,0.0,0.0,0.0,27.0
2019,1,부산,기타 외국식 음식점업,85745,2825727765,106560,21.0,502.0,648.0,682.0,459.0,324.0,139.0,1494.0,1281.0,588.0,690.0,439.0,595.0,463.0,451.0,2324.0
2019,1,부산,기타 주점업,12293,1661705950,18379,0.0,153.0,184.0,132.0,175.0,141.0,45.0,615.0,215.0,177.0,173.0,89.0,205.0,186.0,84.0,746.0
2019,1,부산,기타음식료품위주종합소매업,20969,1026458967,40784,5.0,79.0,112.0,146.0,161.0,135.0,75.0,355.0,358.0,95.0,116.0,104.0,188.0,210.0,96.0,617.0
2019,1,부산,내항 여객 운송업,31,1876000,35,0.0,1.0,3.0,4.0,2.0,0.0,0.0,6.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0,10.0
2019,1,부산,마사지업,271,32172088,345,0.0,2.0,7.0,13.0,16.0,6.0,3.0,39.0,8.0,2.0,8.0,11.0,17.0,9.0,0.0,47.0
2019,1,부산,면세점,22087,3695671882,31296,1.0,254.0,308.0,428.0,333.0,216.0,59.0,836.0,763.0,278.0,342.0,262.0,442.0,275.0,967.0,632.0
2019,1,부산,버스 운송업,318,3362000,339,0.0,10.0,13.0,15.0,14.0,7.0,0.0,26.0,33.0,9.0,16.0,13.0,14.0,7.0,34.0,25.0
2019,1,부산,비알콜 음료점업,420200,4672982253,684998,160.0,2426.0,2259.0,1954.0,1204.0,627.0,208.0,4555.0,4283.0,2691.0,2461.0,1211.0,1640.0,835.0,4553.0,4285.0
2019,1,부산,빵 및 과자류 소매업,320632,4850081046,458377,79.0,1330.0,1317.0,1302.0,835.0,510.0,214.0,2536.0,3051.0,1488.0,1434.0,850.0,1091.0,724.0,2124.0,3463.0
2019,1,부산,서양식 음식점업,369065,9028133335,529015,136.0,2309.0,2037.0,1604.0,1040.0,557.0,199.0,3987.0,3895.0,2534.0,2197.0,1020.0,1375.0,756.0,3911.0,3971.0
2019,1,부산,수산물 소매업,12513,1010659926,14834,0.0,23.0,104.0,203.0,247.0,222.0,123.0,491.0,431.0,26.0,117.0,145.0,289.0,345.0,155.0,767.0
2019,1,부산,슈퍼마켓,715645,27096764172,1967845,91.0,1349.0,1545.0,1724.0,1120.0,675.0,367.0,3902.0,2969.0,1581.0,1667.0,1055.0,1526.0,1042.0,2812.0,4059.0
2019,1,부산,스포츠 및 레크레이션 용품 임대업,44988,5864079929,54208,7.0,244.0,424.0,590.0,740.0,640.0,269.0,1730.0,1184.0,278.0,448.0,402.0,877.0,909.0,1381.0,1533.0
2019,1,부산,여관업,30772,1790134309,41765,0.0,658.0,631.0,579.0,469.0,176.0,36.0,1845.0,704.0,712.0,629.0,405.0,591.0,212.0,1047.0,1502.0
2019,1,부산,여행사업,350,36214300,517,0.0,7.0,9.0,24.0,36.0,16.0,0.0,57.0,35.0,7.0,12.0,20.0,37.0,16.0,42.0,50.0
2019,1,부산,욕탕업,64284,1941613686,98505,21.0,376.0,443.0,564.0,444.0,303.0,142.0,1382.0,911.0,448.0,465.0,374.0,561.0,445.0,488.0,1805.0
2019,1,부산,육류 소매업,113509,5657597911,165696,6.0,134.0,350.0,516.0,409.0,378.0,232.0,999.0,1026.0,167.0,389.0,337.0,522.0,610.0,224.0,1801.0
2019,1,부산,일반유흥 주점업,32251,4408514428,46070,0.0,475.0,401.0,399.0,283.0,201.0,64.0,1239.0,584.0,518.0,420.0,239.0,381.0,265.0,436.0,1387.0
2019,1,부산,일식 음식점업,77694,4177487045,86443,37.0,804.0,747.0,678.0,569.0,376.0,149.0,1947.0,1413.0,890.0,794.0,450.0,701.0,525.0,1019.0,2341.0
2019,1,부산,자동차 임대업,89,11936250,113,0.0,1.0,6.0,7.0,6.0,2.0,0.0,18.0,4.0,1.0,7.0,5.0,7.0,2.0,16.0,6.0
2019,1,부산,전시 및 행사 대행업,12682,310245148,14270,3.0,335.0,438.0,606.0,563.0,226.0,35.0,1294.0,912.0,344.0,477.0,513.0,611.0,261.0,1580.0,626.0
